id,name,state_code,latitude,longitude,year_founded,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:17282,Symwave,CA,33.55327800000001,-117.6779,2001,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,other,1,0,0,0,1,0,2.5,1,acquired
c:3610,Clearwell Systems,CA,37.398022,-122.049143,2004,1.326,2.7096,4.3699,6.463,6,2,29000000,3,software,0,0,0,1,1,0,2.5,1,acquired
c:30667,Impeva,CA,37.400945,-122.111318,2004,4.8438,4.8438,,,2,1,10000000,0,software,0,0,0,1,0,0,2,0,closed
c:59054,Nettle,CA,32.833501,-117.26162,2010,0.8521,0.8521,0,2.9425,3,1,500000,3,web,0,1,0,0,0,0,3,1,closed
c:22721,CubeTree,CA,37.487259,-122.232217,2008,0.0849,1.8384,1.4164,2.337,3,3,11500000,3,enterprise,0,1,1,1,0,0,1.5,1,acquired
c:22168,Infochimps,TX,30.2734822,-97.7588828,2009,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,enterprise,0,1,1,0,0,0,3,1,acquired
c:1205,Songbird,CA,37.787126,-122.39783,2006,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,mobile,1,0,1,0,0,0,2,1,closed
c:23139,SimpleGeo,CA,37.779281,-122.419236,2009,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,advertising,0,1,1,0,0,0,8.6667,1,acquired
c:23107,SensorLogic,TX,32.958634,-96.823641,2002,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,enterprise,1,0,0,1,1,0,5.3333,1,acquired
c:50162,TouristEye,CA,37.388869,-122.072353,2010,0,2.7644,1.1616,1.1616,4,3,475000,1,other,0,1,0,0,0,0,4,0,acquired
c:15470,Oberon Media,NY,40.730646,-73.986614,2003,5.7671,7.863,9.2575,9.2575,16,2,36000000,1,games_video,1,0,0,1,0,0,1,1,acquired
c:58237,Arroyo Video Solutions,CA,37.662431,-121.874679,2002,3.1671,3.1671,,,4,1,12000000,0,games_video,0,0,0,0,1,0,5,1,acquired
c:25001,Aragon Pharmaceuticals,CA,39.78373,-100.445882,2009,0.4,3.7589,3,3,15,4,122000000,1,biotech,0,0,1,1,1,1,2.5,1,acquired
c:163104,#waywire,NY,40.730646,-73.986614,2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,other,0,0,0,0,0,0,5,1,acquired
c:37173,Five Star Technologies,Other,41.505161,-81.693445,1999,7.9178,10.9041,,,4,3,13222860,0,other,1,0,0,0,0,0,3,1,closed
c:12179,Vontoo,Other,39.914281,-86.076478,2005,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,other,1,0,0,1,0,0,3,0,closed
c:42501,Allurent,MA,42.3751,-71.105616,2005,5.1452,5.1452,2,2,4,1,2000000,1,web,1,0,0,0,0,0,1,1,acquired
c:15017,Quantivo,CA,37.5455355,-122.3208802,2005,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,other,0,0,1,0,0,0,2,1,acquired
c:17320,Crossing Automation,CA,37.431091,-122.099263,2003,5.3452,7.2274,,,2,4,13045000,0,other,0,0,1,1,0,0,2,1,acquired
c:1716,Scrapblog,CA,25.752358,-80.25468,2006,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,web,0,0,1,1,1,0,1.25,1,acquired
c:6356,Yield Software,CA,37.558245,-122.302654,2007,1.4247,1.4247,1,1,7,1,6000000,1,advertising,0,0,0,1,0,0,2,1,acquired
c:7163,FlyCast,Other,40.03935300000001,-76.307448,2006,2,3.5562,4.5699,4.5699,3,2,2100000,1,mobile,1,1,0,0,0,0,2,0,closed
c:46835,Off & Away,Other,39.78373,-100.445882,2009,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,other,1,0,1,0,0,0,1,1,acquired
c:18027,CypherMax,CA,37.3969138,-121.8939054,2000,6.5726,7.1562,,,1,3,148000000,0,other,1,0,0,1,0,0,3.5,1,closed
c:17634,Nexsan,CA,34.185043,-118.878852,2000,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,other,1,0,1,0,0,0,2,1,acquired
c:42610,Qlusters,CA,37.416597,-122.154064,2001,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,other,0,0,0,0,1,0,5,1,closed
c:10137,Producteev,NY,40.775309,-73.983656,2008,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,software,0,1,0,0,0,0,6,1,acquired
c:29387,Amalfi Semiconductor,CA,37.229676,-121.971225,2003,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,other,1,0,0,1,1,0,3.3333,1,acquired
c:58696,Dormzy,Other,39.96226,-83.000706,2010,0,0,0,0,2,1,250000,1,ecommerce,0,1,0,0,0,0,1,0,closed
c:55307,AppFog,Other,39.78373,-100.445882,2010,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,enterprise,0,0,1,1,0,0,4.5,1,acquired
c:2033,HotPads,CA,38.904549,-77.061767,2005,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,web,0,0,1,0,0,0,1,0,acquired
c:454,DanceJam,CA,37.781557,-122.407959,2007,0.0822,0.8384,0,4.1836,4,2,4500000,5,games_video,0,1,0,1,0,0,5.5,1,closed
c:11531,Right90,CA,37.571318,-122.267962,2003,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,software,0,0,1,1,1,0,2.6667,1,acquired
c:741,SocialMedia.com,CA,37.775196,-122.419204,2007,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,advertising,0,1,1,1,0,0,2.6667,1,acquired
c:37826,BuyWithMe,NY,40.730646,-73.986614,2009,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,ecommerce,0,0,1,1,1,0,1.5,1,acquired
c:7299,Photobucket,Other,47.601803,-122.332085,2003,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,web,1,0,1,1,0,0,2,1,acquired
c:35579,XtremIO,CA,37.320309,-122.05004,2009,0.8603,2.926,3,3,4,3,19000000,1,enterprise,0,0,1,1,0,0,2,1,acquired
c:21654,Level 5 Networks,CA,37.36883,-122.03635,2002,3.4685,3.4685,2,2,3,1,30000000,1,other,0,0,0,1,0,0,4,1,acquired
c:57338,Votizen,CA,37.388869,-122.072353,2009,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,web,1,0,0,0,0,0,8.5,1,acquired
c:16613,Siimpel Corporation,CA,34.1086325,-118.0215818,2000,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,other,1,0,0,0,1,0,4.25,1,acquired
c:334,TalkPlus,CA,37.553743,-122.300246,2004,2.6658,2.6658,,,6,1,5500000,0,web,0,0,1,0,0,0,1,1,closed
c:1389,NebuAd,CA,39.78373,-100.445882,2006,1.4959,1.6658,0,7.5233,2,2,30150000,3,advertising,0,0,1,1,0,0,1.5,1,closed
c:31614,Tercica,CA,37.674559,-122.385658,2002,3.7863,5.5123,,,11,2,83000000,0,biotech,1,0,0,0,0,0,1,0,acquired
c:15709,Robotgalaxy,NY,40.737216,-73.990947,2006,1,2.7096,,,1,2,12000000,0,games_video,0,0,1,1,0,0,1,0,closed
c:63053,PasswordBank,CA,37.36883,-122.03635,2008,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,software,0,1,1,0,0,0,1,0,acquired
c:668,SnapTell,CA,37.433414,-122.128772,2006,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,software,0,0,1,0,0,0,4,1,acquired
c:79149,Gigi Hill,CA,33.87751,-117.727046,2009,2.4521,3.6027,,,9,2,4000000,0,other,0,0,1,0,0,0,1,1,closed
c:17070,CloudShield Technologies,CA,37.409618,-122.017792,2000,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,software,1,0,0,0,0,0,4.5,1,acquired
c:7329,Instinctiv,NY,40.73901,-73.997259,2007,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,mobile,1,1,0,0,0,0,2,1,acquired
c:32475,Waze,CA,37.441537,-122.158332,2007,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,other,0,0,1,1,1,0,2.6667,1,acquired
c:5585,Aster Data Systems,CA,37.5068854,-122.2475729,2005,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,other,0,1,1,1,1,0,4.5,1,acquired
c:59298,Diversion,CA,34.050451,-118.437775,2010,0.4658,1.2247,0,1.2247,5,2,300000,2,games_video,0,1,0,1,0,0,2,1,closed
c:19725,Codesion,CA,37.441537,-122.158332,2002,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,software,0,1,0,0,0,0,1,0,acquired
c:3770,Xoopit,CA,37.76179550000001,-122.4092704,2004,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,web,0,0,1,0,0,0,7,1,acquired
c:13127,One Block Off the Grid (1BOG),CA,37.79287100000001,-122.400747,2008,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,other,0,0,1,0,0,0,1,1,acquired
c:59187,Appature,Other,39.78373,-100.445882,2007,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,enterprise,0,0,1,0,0,0,3,1,acquired
c:253,Action Engine,Other,47.631239,-122.16806,2000,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,mobile,0,0,1,1,1,1,1.4,1,acquired
c:1350,Blackwave,MA,42.49739,-71.416794,2006,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,other,0,0,1,1,1,0,2.6667,1,acquired
c:26240,SoftLayer,TX,33.017317,-96.837682,2005,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,other,1,0,0,0,0,0,1,0,acquired
c:3487,Mytopia,CA,34.007967,-118.489681,2007,1,2.1644,4.3644,5.3342,10,2,3500000,2,games_video,0,1,1,0,0,0,2,0,acquired
c:42062,Andigilog,Other,33.414414,-111.909447,1996,11.1452,11.1452,,,0,1,18000000,0,other,0,0,0,1,0,0,7,1,closed
c:51890,BARRX Medical,CA,37.36883,-122.03635,2003,7.537,7.537,7.0055,7.0055,6,1,15000000,1,other,0,0,0,0,0,1,6,1,acquired
c:17481,Power Analog Microelectronics,CA,37.3767076,-121.997483,2004,3.9178,3.9178,,,2,2,12000000,0,other,0,0,1,1,0,0,4,1,closed
c:148284,Classiphix,Other,41.678675,-83.512728,2009,1.2849,1.2849,0,0,1,1,15000,1,ecommerce,0,1,0,0,0,0,1,0,closed
c:38095,StartupDigest,Other,47.603832,-122.330062,2009,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,other,1,0,0,0,0,0,1,0,acquired
c:42227,WiLinx,CA,33.158093,-117.350597,2003,4.0274,4.0274,,,0,1,15000000,0,other,0,0,0,0,1,0,1,0,closed
c:28482,Redwood Systems,CA,37.4815098,-121.9453283,2008,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,other,1,0,1,1,1,0,2.25,1,acquired
c:5801,OtherInbox,TX,30.269004,-97.740395,2008,0,2.7205,1.0027,5.9479,4,4,3800000,4,other,0,1,1,0,0,0,4.75,1,acquired
c:17738,M-Factor,CA,37.555962,-122.288006,2003,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,software,1,0,0,0,1,0,3,1,acquired
c:45112,Athena Design Systems,CA,37.354469,-121.990433,2003,4.0795,4.0795,,,0,1,4000000,0,software,0,0,0,1,0,0,6,1,closed
c:22726,Servo Software,CA,37.552262,-122.292146,2008,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,software,0,0,0,1,0,0,1,1,acquired
c:43458,Levanta,CA,37.551882,-122.313472,1998,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,software,1,0,0,0,0,0,3,1,closed
c:195233,EdgeSpring,CA,37.566009,-122.321646,2010,0,2.8795,2.3397,2.3397,15,2,12700000,1,other,0,0,1,0,0,0,1.5,1,acquired
c:6219,DotSpots,CA,33.831671,-118.315766,2007,0,0,0.3342,3.2219,5,1,300000,4,other,0,1,0,0,0,0,2,0,closed
c:20672,Republic Project,CA,33.615663399999995,-111.8931647,2008,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,advertising,0,1,0,0,0,0,5,1,acquired
c:14483,Hit Systems,Other,28.66677,-81.392794,2008,0,0,,,2,1,125000,0,enterprise,0,1,0,0,0,0,1,0,closed
c:44616,Yamisee,Other,39.364504,-84.247556,2010,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,web,0,1,0,0,0,0,2.5,0,closed
c:60580,Thinkfuse,Other,47.603832,-122.330062,2010,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,enterprise,0,1,0,0,0,0,5,1,acquired
c:1111,EchoSign,CA,37.445326,-122.160671,2005,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,web,0,0,1,1,0,0,1,1,acquired
c:2955,PI Corporation,Other,47.602416,-122.332614,2003,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,other,0,0,0,1,0,0,1,1,acquired
c:703,Daylife,NY,40.643438,-73.886452,2006,1.1671,3.211,0.7534,2.811,16,2,12300000,3,enterprise,0,0,0,1,1,0,1.5,1,acquired
c:38721,Desktone,MA,42.599814,-71.367284,2006,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,other,1,0,1,1,0,0,3,1,acquired
c:79431,Pulse,CA,37.779281,-122.419236,2010,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,other,0,1,1,0,0,0,4.5,1,acquired
c:61783,Standing Cloud,Other,40.011355,-105.274166,2009,0,3.4712,0,1.9123,4,5,10000003,2,enterprise,1,0,1,1,0,0,1.5,1,acquired
c:37304,HipChat,CA,37.779281,-122.419236,2009,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,other,0,1,0,0,0,0,3,1,acquired
c:179507,ScaleIO,CA,37.441537,-122.158332,2011,1.926,1.926,1.6685,2.4658,1,1,12000000,2,software,1,0,0,0,0,0,2,1,acquired
c:55122,GroupMe,NY,40.730646,-73.986614,2010,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,other,0,1,0,1,0,0,8.5,1,acquired
c:16134,Kickfire,CA,37.381876,-121.95993,2006,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,software,0,0,0,1,0,0,4,1,closed
c:35511,"LifeSize, a Division of Logitech",TX,30.265927,-97.783642,2003,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,other,0,0,0,0,1,1,5.5,1,acquired
c:30152,CHiL Semiconductor,CA,33.916552,-118.397491,2006,0,2.3479,0,5.1616,7,3,22487000,2,other,1,0,0,1,1,0,2.3333,1,acquired
c:25510,Enpirion,Other,40.707045,-74.956003,2001,3.9726,10.2493,3,3,8,4,59000000,1,other,0,0,0,1,1,0,6,1,acquired
c:33519,RFinity,Other,43.493525,-112.040092,2008,2.337,2.337,0.5808,2.3726,5,1,4000000,4,mobile,0,0,1,0,0,0,1,1,closed
c:42223,ecoATM,CA,32.901049,-117.192656,2008,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,other,1,0,1,0,0,0,2.6667,1,acquired
c:42497,Adura Technologies,CA,37.779281,-122.419236,2008,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,other,0,0,1,1,0,0,2.6667,1,acquired
c:15123,Rhythm NewMedia,CA,39.78373,-100.445882,2005,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,advertising,1,0,0,0,1,0,2.6667,1,acquired
c:23588,Topsy Labs,CA,37.775196,-122.419204,2007,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,other,1,0,1,1,1,0,2.3333,1,acquired
c:38273,Digit Wireless,MA,42.504817,-71.195611,2000,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,other,1,0,0,0,1,0,2.5,1,closed
c:15018,Silver Tail Systems,CA,37.428087700000006,-122.143368,2008,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,other,1,0,1,1,0,0,2.6667,1,acquired
c:37335,Tatara Systems,MA,42.485093,-71.43284,2001,3.0521,9.4767,1,1,4,5,33000000,1,mobile,1,0,0,1,1,1,2,1,acquired
c:31559,Reliant Technologies,CA,37.400115,-122.052208,2001,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,biotech,0,0,0,0,0,0,3,1,acquired
c:9665,Atrua Technologies,CA,37.2624049,-121.9577052,2000,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,mobile,0,0,0,0,0,1,3,1,acquired
c:18163,Casabi,CA,37.293687,-121.934573,2004,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,mobile,0,0,1,1,0,0,2.5,1,acquired
c:14345,Peek & Co,NY,40.73901,-73.997259,2007,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,mobile,1,0,1,0,0,0,1,1,closed
c:40147,C2 Microsystems,CA,37.404788,-121.940842,2004,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,other,1,0,0,0,0,0,3,1,closed
c:62269,GoPollGo,CA,37.4210225,-122.1377411,2011,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,web,0,1,0,0,0,0,2,1,acquired
c:16273,Multigig,CA,35.966068,-115.118671,2003,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,other,1,0,0,1,1,0,3,1,acquired
c:38196,Ortiva Wireless,CA,32.833501,-117.26162,2004,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,mobile,1,0,1,1,1,0,4,1,acquired
c:5411,Sometrics,CA,34.048857,-118.251343,2007,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,games_video,0,0,1,1,0,0,3,1,acquired
c:54465,Kima Labs,CA,37.78699829999999,-122.400893,2010,0.5808,0.5808,0,2.1315,3,1,770000,3,mobile,0,1,0,0,0,0,6,1,acquired
c:34267,Chronicity,TX,32.960431,-96.83026,2006,0.1068,4.7342,,,0,4,19550000,0,consulting,1,0,1,0,0,0,1,1,closed
c:1042,Whiskey Media,CA,40.730646,-73.986614,2007,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,web,1,0,0,0,0,0,1,0,acquired
c:1756,Jobfox,Other,38.92719,-77.216969,2004,1.0849,5.8192,6.3507,9.4411,14,4,42000000,4,web,0,0,1,1,1,0,2.3333,1,acquired
c:31452,Natural Cleaners Colorado,Other,39.6350086,-106.5213459,2005,3.6548,3.6548,,,0,1,1900000,0,other,0,0,1,0,0,0,1,1,closed
c:39101,Gaikai,CA,33.570171,-117.710676,2008,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,games_video,0,0,1,1,1,0,3.6667,1,acquired
c:60186,Blue Buzz Network,CA,37.779281,-122.419236,2006,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,other,1,0,0,0,0,0,4,1,closed
c:74341,Max-Viz,Other,45.520247,-122.674195,2001,7.0027,7.0027,7.6712,7.6712,3,1,3000000,1,other,0,0,1,0,0,0,3,0,acquired
c:3950,Cotendo,CA,37.504764,-122.259568,2008,0,3.4548,2.0247,3.9753,9,4,36000000,3,software,0,0,1,1,1,1,3,1,acquired
c:60457,Particle Code,CA,37.445586,-122.161929,2010,0.1644,0.1644,1.4822,1.4822,3,1,3000000,1,software,1,0,0,0,0,0,1,0,acquired
c:7748,Flowgram,CA,37.7710177,-122.4025976,2007,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,web,0,1,0,0,0,0,8,1,closed
c:35903,JavaJobs,Other,34.748528,-92.287158,1997,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,software,1,0,0,0,0,0,1,0,closed
c:714,Behance,NY,40.74406,-74.004592,2006,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,web,0,0,1,0,0,0,8,1,acquired
c:90087,Locu,MA,42.3751,-71.105616,2011,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,advertising,0,1,1,0,0,0,9,1,acquired
c:9373,dynaTrace software,MA,42.391389,-71.270987,2005,2.1233,6.0192,2,6.5123,5,3,21900000,2,software,1,0,1,1,0,0,1.6667,1,acquired
c:16343,Socialbomb,NY,40.730646,-73.986614,2008,0.4904,0.4904,1.1808,1.1808,6,1,240000,1,games_video,0,1,0,0,0,0,2,1,acquired
c:13734,Imagine Communications,CA,32.9388917,-117.2398594,2005,0,5.3014,5.0027,5.0027,17,4,34700000,1,software,1,0,1,1,0,0,2.25,1,acquired
c:4060,Univa UD,Other,41.808458,-88.073008,2004,1.2274,5.8712,3.6466,6.6959,4,4,33000000,2,software,1,0,1,1,1,0,5.3333,1,acquired
c:58420,Tutorspree,NY,40.7908157,-73.9722939,2010,1.3014,2.4685,0,2.4685,3,2,1800000,2,other,1,1,0,0,0,0,5,1,closed
c:815,OneRiot,Other,40.01621,-105.28131,2006,0,3.6548,3.1507,5.3123,14,3,27300000,4,advertising,0,0,1,1,1,0,3,1,acquired
c:42112,Moonshoot,CA,37.440682,-122.123103,2007,3.1342,5.2521,3.1342,3.5425,6,2,6760000,2,web,1,0,0,0,0,0,1.5,1,closed
c:16178,ArcSight,CA,37.31679000000001,-122.05079,2000,0,6.4986,0.337,10.0082,24,3,26914000,3,software,0,0,1,1,1,0,6,1,acquired
c:27021,AGEIA Technologies,CA,37.354469,-121.990433,2002,3.7562,3.7562,,,1,1,27500000,0,other,0,0,0,0,1,0,7,1,acquired
c:43133,U.S. Fiduciary,TX,29.758938,-95.367697,2003,4.2795,4.2795,,,4,1,9000000,0,other,0,0,0,0,0,1,2,1,closed
c:17884,Xelerated,CA,59.3352318,18.0571206,2000,5.3041,8.6247,,,4,3,53000000,0,other,0,0,0,0,1,1,4.6667,1,acquired
c:208,Oodle,CA,37.563585,-122.324621,2004,2.3315,6.6767,6.9589,8.9342,17,4,23100000,3,other,1,0,1,1,1,0,2,1,acquired
c:1078,The Climate Corporation,CA,37.782809,-122.394354,2006,1,6.4548,6.5342,7.0055,28,4,108900000,2,other,0,0,1,1,1,0,7.5,1,acquired
c:1600,Kosmix,CA,37.3867729,-122.0752224,2005,0.8329,3.937,3.4822,7.6658,26,4,55000000,5,web,0,0,1,1,1,1,2.75,1,acquired
c:12071,Xtify Inc.,NY,40.729839,-73.991781,2009,1.0822,2.8548,1.611,4.5096,9,2,5686383,3,mobile,0,0,1,0,0,0,2,0,acquired
c:24681,Limerick BioPharma,CA,37.658713,-122.399382,2004,4.4466,8.0849,6.5863,6.5863,4,6,49008830,1,biotech,1,0,1,0,1,0,3,1,closed
c:96,iSkoot,CA,37.780134,-122.396744,2005,1.6055,3.5479,,,10,3,32200000,0,mobile,0,0,1,1,1,0,4,1,acquired
c:15509,Rudder,TX,29.739322,-95.444747,2006,1.2904,1.2904,7.1233,7.1233,3,1,2000000,1,web,0,0,1,0,0,0,1,0,closed
c:52378,Panvidea,NY,40.750519,-73.993494,2007,3.2137,3.2137,3.0027,4.6219,5,1,2700000,2,games_video,0,0,1,0,0,0,2,1,acquired
c:167,Sway,Other,43.090756,-89.522805,2004,5.1315,5.1315,3.1616,8.5123,6,1,2000000,2,advertising,0,0,1,0,0,0,2,0,closed
c:17758,TRAFFIQ,NY,40.7429533,-73.9844611,2006,0,3.9288,2.9151,5.7342,16,3,18000000,3,advertising,1,0,1,1,0,0,2.3333,1,acquired
c:8339,Dexterra,Other,47.802184,-122.196307,2000,5.6301,8.7589,8.5041,8.7589,9,5,122500000,2,mobile,1,0,0,0,1,1,5.6,1,acquired
c:21343,CoTweet,CA,37.7405936,-122.3764714,2009,0.5178,0.5178,0.5808,4.526,9,1,1100000,2,advertising,0,0,1,0,0,0,6,1,acquired
c:41747,Reef Point Systems,MA,42.504817,-71.195611,1998,7.2521,9.2274,6.0027,6.0027,1,3,52000000,1,other,1,0,0,1,0,0,2.6667,1,closed
c:31549,Paracor Medical,CA,37.408261,-122.01592,1999,8.4959,8.4959,9.0055,9.0055,5,1,44000000,1,biotech,0,0,0,0,0,1,8,1,closed
c:33198,Causata,CA,37.556732,-122.288378,2009,0.7589,2.8329,0.7589,3.8356,12,2,15500000,2,software,0,0,1,1,0,0,1,1,acquired
c:26702,Asempra Technologies,CA,37.386778,-121.966277,2003,3.1205,3.1205,4.0027,4.0027,4,1,20000000,1,other,0,0,0,1,0,0,3,1,acquired
