application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
402,Male,FALSE,3.16,STEM,Black,600,6,PE/VC,Denied
403,Male,TRUE,3.22,Humanities,,640,5,Other,Denied
404,Female,FALSE,3.35,Business,White,620,6,Consulting,Admit
405,Female,FALSE,3.36,Business,White,620,4,PE/VC,Admit
406,Female,FALSE,3.06,Business,White,580,5,Investment Banking,Admit
407,Male,FALSE,3.17,STEM,Black,660,5,Investment Banking,Denied
408,Female,FALSE,3.06,Business,White,610,6,Nonprofit/Gov,Admit
409,Male,TRUE,3.39,Humanities,,670,7,Investment Banking,Denied
410,Male,FALSE,3.44,Business,Asian,600,5,Health Care,Denied
411,Male,FALSE,3.14,Humanities,Asian,640,5,Consulting,Denied
412,Female,FALSE,3.29,Business,White,600,5,Consulting,Admit
413,Female,FALSE,3.18,Humanities,Asian,630,4,PE/VC,Admit
414,Male,FALSE,3.52,Business,Asian,730,6,PE/VC,Denied
415,Male,TRUE,3.31,Humanities,,630,5,Financial Services,Denied
416,Female,FALSE,3.13,Humanities,Asian,670,4,Technology,Waitlist
417,Male,FALSE,3.26,STEM,White,650,5,Consulting,Denied
418,Female,FALSE,3.07,STEM,Asian,630,5,Technology,Waitlist
419,Male,FALSE,3.07,Business,White,570,4,Consulting,Denied
420,Male,TRUE,3.11,Business,,620,5,Health Care,Denied
421,Male,FALSE,3.21,Humanities,Black,700,5,Nonprofit/Gov,Denied
422,Male,FALSE,3.29,Humanities,Asian,640,6,Investment Banking,Denied
423,Male,FALSE,3.39,Business,Asian,710,3,PE/VC,Denied
424,Male,FALSE,3.22,Business,White,650,4,Investment Banking,Denied
425,Male,FALSE,3.23,STEM,Black,680,5,Consulting,Denied
426,Female,TRUE,3,Humanities,,630,5,Consulting,Admit
427,Male,TRUE,3.12,Humanities,,630,4,PE/VC,Denied
428,Female,FALSE,3.23,Humanities,Black,630,5,PE/VC,Denied
429,Male,TRUE,3.34,Humanities,,760,4,Consulting,Denied
430,Male,FALSE,3.18,Business,Asian,640,5,Health Care,Denied
431,Male,FALSE,3.33,STEM,White,640,4,Consulting,Denied
432,Male,FALSE,3.56,STEM,White,710,6,Technology,Denied
433,Male,FALSE,3.13,Humanities,White,580,4,Consulting,Denied
434,Male,TRUE,3.54,Business,,690,4,PE/VC,Admit
435,Female,FALSE,3.19,STEM,Asian,690,5,Health Care,Waitlist
436,Male,FALSE,3.28,STEM,Asian,680,5,Other,Denied
437,Female,FALSE,3.43,Humanities,White,770,5,Consulting,Admit
438,Female,FALSE,3.12,Humanities,Asian,600,3,Technology,Waitlist
439,Male,FALSE,3.37,Humanities,White,640,4,Consulting,Denied
440,Male,FALSE,3.17,Business,White,630,5,Technology,Denied
441,Female,FALSE,3.46,STEM,White,680,7,PE/VC,Admit
442,Male,TRUE,3.25,Business,,670,5,Consulting,Denied
443,Female,FALSE,3.25,STEM,White,620,4,Technology,Admit
444,Female,FALSE,3.44,Humanities,Hispanic,740,5,Technology,Denied
445,Female,FALSE,3.18,Humanities,White,570,5,Investment Management,Admit
446,Male,TRUE,3.22,STEM,,630,5,Investment Banking,Denied
447,Female,FALSE,3.03,Business,Black,590,4,Consulting,Denied
448,Male,FALSE,3.3,Business,Black,680,4,Investment Banking,Denied
449,Male,FALSE,3.33,Business,White,660,5,Investment Banking,Denied
450,Male,FALSE,3.47,Business,Asian,660,6,Real Estate,Denied
451,Male,FALSE,3.3,Humanities,Black,610,5,Consulting,Denied
452,Male,TRUE,3.33,Business,,680,5,Consulting,Denied
453,Male,TRUE,3.11,Business,,570,4,Technology,Denied
454,Male,FALSE,3.21,Humanities,Asian,650,5,Nonprofit/Gov,Denied
455,Male,FALSE,3.21,STEM,Black,650,6,Nonprofit/Gov,Denied
456,Male,FALSE,3.27,Humanities,Black,650,6,Technology,Denied
457,Male,FALSE,3.19,Business,White,650,5,Technology,Denied
458,Male,FALSE,3.43,Humanities,Asian,640,4,Real Estate,Denied
459,Female,FALSE,3.17,Business,Other,660,6,Technology,Admit
460,Male,FALSE,3.4,Business,Asian,680,5,Consulting,Admit
461,Female,FALSE,3.35,Humanities,Asian,660,3,PE/VC,Waitlist
462,Male,FALSE,3.08,Humanities,White,690,5,PE/VC,Denied
463,Male,TRUE,3.46,Business,,640,5,Real Estate,Denied
464,Male,FALSE,3.28,Business,Asian,600,6,Investment Banking,Denied
465,Female,FALSE,3.06,STEM,White,590,6,Consulting,Admit
466,Female,FALSE,3.37,Humanities,Asian,640,4,Health Care,Waitlist
467,Male,FALSE,3.35,Business,White,760,5,Health Care,Denied
468,Female,FALSE,3.19,Humanities,Asian,660,4,Health Care,Waitlist
469,Female,FALSE,3.36,Humanities,Asian,670,4,Other,Admit
470,Female,FALSE,3.22,Humanities,White,670,6,Technology,Admit
471,Male,FALSE,3.37,Humanities,Hispanic,720,6,Nonprofit/Gov,Admit
472,Female,FALSE,3.17,Humanities,Black,630,6,Nonprofit/Gov,Denied
473,Male,FALSE,3.48,Business,Black,690,5,Investment Banking,Admit
474,Female,FALSE,3.34,STEM,Other,680,5,Technology,Admit
475,Female,FALSE,3.18,STEM,Hispanic,680,7,Consulting,Denied
476,Female,FALSE,3.1,Business,Asian,640,6,Consulting,Waitlist
477,Male,TRUE,3.13,Humanities,,640,4,Financial Services,Denied
478,Male,FALSE,3.44,Business,White,740,4,Technology,Denied
479,Male,FALSE,3.24,STEM,Hispanic,620,5,PE/VC,Denied
480,Female,FALSE,3.26,Humanities,Hispanic,670,5,Investment Banking,Denied
481,Male,TRUE,3.3,STEM,,600,2,PE/VC,Denied
482,Female,TRUE,3.21,STEM,,590,6,PE/VC,Admit
483,Female,TRUE,3.28,Business,,600,6,Consulting,Admit
484,Female,FALSE,3.27,Business,Other,580,5,Financial Services,Admit
485,Female,TRUE,3.2,STEM,,610,5,Real Estate,Admit
486,Male,TRUE,3.15,Business,,600,5,Nonprofit/Gov,Denied
487,Male,FALSE,3.54,Humanities,Hispanic,700,4,Media/Entertainment,Denied
488,Male,FALSE,3.27,Business,White,620,5,Technology,Denied
489,Male,TRUE,3.48,STEM,,680,3,Consulting,Denied
490,Male,FALSE,3.11,STEM,White,640,5,Nonprofit/Gov,Denied
491,Male,TRUE,3.3,Business,,600,5,Consulting,Denied
492,Male,FALSE,3.22,Humanities,White,640,3,PE/VC,Denied
493,Male,FALSE,3.11,Business,White,570,3,Nonprofit/Gov,Denied
494,Female,TRUE,3.18,STEM,,620,4,Nonprofit/Gov,Admit
495,Male,FALSE,3.15,Humanities,White,680,8,CPG,Denied
496,Male,FALSE,3.33,STEM,Hispanic,640,5,PE/VC,Denied
497,Male,FALSE,3.28,STEM,White,680,4,PE/VC,Denied
498,Male,FALSE,3.42,Business,White,720,3,PE/VC,Admit
499,Male,FALSE,3.28,STEM,White,650,5,Financial Services,Denied
500,Male,FALSE,3.06,STEM,Black,600,5,PE/VC,Denied
501,Female,FALSE,3.12,Business,Black,650,3,Financial Services,Denied
502,Male,FALSE,2.96,Humanities,Black,620,5,PE/VC,Denied
503,Female,FALSE,3.55,Business,Asian,640,6,Other,Waitlist
504,Female,FALSE,3.37,Humanities,Black,640,4,Technology,Denied
505,Male,TRUE,3.27,STEM,,620,6,Consulting,Denied
506,Male,TRUE,3.11,STEM,,590,5,Consulting,Denied
507,Female,FALSE,3.33,STEM,White,660,5,Technology,Admit
508,Female,FALSE,3.28,Humanities,Asian,690,4,Technology,Waitlist
509,Male,FALSE,3.2,STEM,Asian,650,6,PE/VC,Denied
510,Male,FALSE,3.06,Humanities,White,630,5,Technology,Denied
511,Female,FALSE,3.51,STEM,Asian,780,5,PE/VC,Waitlist
512,Female,TRUE,3.47,Business,,650,4,Investment Banking,Admit
513,Female,FALSE,3.13,STEM,Asian,620,6,Nonprofit/Gov,Denied
514,Male,FALSE,3.18,STEM,Asian,620,4,Consulting,Denied
515,Male,FALSE,3.17,Business,Other,610,4,Consulting,Denied
516,Male,FALSE,3.32,Humanities,White,630,5,Consulting,Denied
517,Male,TRUE,3.31,Business,,700,4,Health Care,Denied
518,Female,TRUE,3.23,Humanities,,630,6,Consulting,Admit
519,Male,TRUE,3.2,Humanities,,570,4,Real Estate,Denied
520,Female,FALSE,3.18,Business,Black,600,5,Health Care,Denied
521,Male,FALSE,3.32,Business,Asian,610,5,Nonprofit/Gov,Denied
522,Male,TRUE,3.08,Business,,690,6,Technology,Denied
523,Male,FALSE,3.32,STEM,Hispanic,690,4,Financial Services,Denied
524,Male,TRUE,3.16,STEM,,660,4,Technology,Denied
525,Male,TRUE,3.33,Business,,720,4,Other,Denied
526,Male,FALSE,3.04,Humanities,Hispanic,570,5,Nonprofit/Gov,Denied
527,Male,FALSE,3.18,Humanities,Asian,670,5,Technology,Denied
528,Female,FALSE,3.03,STEM,White,600,5,Financial Services,Admit
529,Female,FALSE,3.42,Humanities,Other,760,5,Other,Admit
530,Female,FALSE,3.27,Humanities,Other,650,6,Investment Banking,Admit
531,Female,TRUE,3.13,Business,,650,5,Technology,Admit
532,Male,FALSE,3.2,Business,Asian,610,5,PE/VC,Denied
533,Male,FALSE,3.48,STEM,Black,690,5,Investment Banking,Denied
534,Female,TRUE,3.19,Business,,590,6,Investment Banking,Admit
535,Female,FALSE,3.35,Humanities,White,720,5,Investment Banking,Admit
536,Male,FALSE,3.61,Business,Asian,690,5,Investment Banking,Denied
537,Male,FALSE,3.23,STEM,Black,630,4,Retail,Denied
538,Male,FALSE,3.35,Humanities,Asian,570,6,PE/VC,Denied
539,Male,FALSE,3.03,STEM,White,570,4,PE/VC,Denied
540,Male,FALSE,3.42,STEM,Asian,710,5,Other,Denied
541,Female,TRUE,3.16,Humanities,,690,4,Consulting,Admit
542,Male,FALSE,3.43,STEM,White,700,4,PE/VC,Denied
543,Male,FALSE,3.33,Humanities,Hispanic,640,5,Technology,Denied
544,Male,TRUE,3.15,STEM,,680,4,Technology,Denied
545,Male,FALSE,3.25,Humanities,Hispanic,660,3,Nonprofit/Gov,Denied
546,Male,FALSE,3.3,Humanities,Hispanic,780,5,Consulting,Denied
547,Male,FALSE,3,Humanities,Other,570,4,Technology,Denied
548,Female,FALSE,3.5,Humanities,White,680,6,Consulting,Admit
549,Male,FALSE,3.22,STEM,Black,700,4,Real Estate,Denied
550,Male,FALSE,3.21,STEM,Asian,570,4,Other,Denied
551,Female,FALSE,3.33,Business,White,630,5,Consulting,Waitlist
552,Female,FALSE,2.93,Humanities,Asian,590,4,Nonprofit/Gov,Denied
553,Female,FALSE,3.35,Humanities,White,640,5,Investment Banking,Waitlist
554,Male,FALSE,3.27,Business,White,740,5,Financial Services,Denied
555,Male,FALSE,3.33,Humanities,Black,620,5,Investment Banking,Denied
556,Female,TRUE,3.23,Business,,680,4,Investment Banking,Admit
557,Male,FALSE,3.26,Humanities,Hispanic,610,5,PE/VC,Denied
558,Female,TRUE,3.04,Business,,620,6,Nonprofit/Gov,Admit
559,Male,FALSE,3.31,Humanities,White,580,6,Investment Banking,Denied
560,Male,TRUE,3.17,STEM,,590,7,Financial Services,Denied
561,Male,FALSE,3.31,STEM,Asian,680,6,Consulting,Denied
562,Male,TRUE,3.06,Business,,640,4,Consulting,Denied
563,Male,FALSE,3.09,Humanities,White,570,5,Consulting,Denied
564,Female,TRUE,3.36,STEM,,690,5,Other,Admit
565,Female,FALSE,3.42,STEM,Black,690,7,PE/VC,Denied
566,Male,FALSE,3.24,Humanities,Other,640,5,Other,Denied
567,Male,FALSE,3.18,Humanities,Black,600,4,PE/VC,Denied
568,Male,FALSE,3.15,Humanities,Black,570,4,Investment Management,Denied
569,Male,FALSE,3.41,Business,White,660,4,Other,Denied
570,Female,FALSE,2.89,Humanities,Black,590,6,Other,Denied
571,Male,FALSE,3.37,STEM,Black,690,4,Investment Banking,Denied
572,Male,FALSE,3.23,Business,White,630,4,Consulting,Denied
573,Male,TRUE,3.29,Business,,670,4,Consulting,Denied
574,Female,FALSE,3.16,Business,White,630,4,Consulting,Waitlist
575,Male,TRUE,3.04,Humanities,,580,4,Consulting,Denied
576,Female,TRUE,3.17,Humanities,,630,6,Investment Management,Admit
577,Male,FALSE,3.38,Humanities,Asian,720,7,Technology,Denied
578,Male,FALSE,3.23,Business,Asian,570,4,Technology,Denied
579,Male,FALSE,3.46,Business,Hispanic,660,6,Technology,Admit
580,Male,FALSE,3.39,Business,Asian,650,5,Other,Denied
581,Male,FALSE,3.32,Business,White,720,4,Nonprofit/Gov,Admit
582,Male,FALSE,3.34,STEM,Black,670,4,Nonprofit/Gov,Denied
583,Male,FALSE,3.33,STEM,White,680,4,Investment Banking,Admit
584,Male,FALSE,3.35,Business,White,660,3,Consulting,Admit
585,Male,TRUE,3.35,STEM,,690,5,Other,Admit
586,Female,FALSE,3.01,Business,Asian,570,5,Consulting,Denied
587,Female,FALSE,3.02,STEM,Black,660,4,Consulting,Denied
588,Male,FALSE,3.42,Humanities,Black,780,3,PE/VC,Denied
589,Male,FALSE,3.01,Humanities,Black,640,5,Consulting,Denied
590,Male,FALSE,3.47,STEM,White,680,3,Nonprofit/Gov,Denied
591,Male,TRUE,3.04,Business,,620,4,Nonprofit/Gov,Denied
592,Female,FALSE,3.33,Humanities,White,700,4,Nonprofit/Gov,Admit
593,Male,FALSE,3.44,Business,White,660,6,Consulting,Admit
594,Female,TRUE,3.19,STEM,,700,5,Consulting,Admit
595,Male,FALSE,3.07,Humanities,Asian,570,6,Consulting,Denied
596,Male,TRUE,3.29,Business,,630,5,Financial Services,Denied
597,Male,FALSE,3.27,STEM,White,590,7,Nonprofit/Gov,Denied
598,Male,TRUE,3.43,Humanities,,720,5,Nonprofit/Gov,Denied
599,Male,FALSE,3.15,Business,Asian,620,6,Real Estate,Denied
600,Male,TRUE,3.06,STEM,,650,5,Nonprofit/Gov,Denied
601,Female,TRUE,3.24,STEM,,660,5,Investment Management,Admit
602,Female,FALSE,2.98,STEM,White,640,3,Other,Waitlist
603,Male,TRUE,3.04,Business,,610,7,PE/VC,Denied
604,Female,FALSE,3.31,STEM,Black,720,7,Technology,Admit
605,Female,FALSE,3.25,Business,Black,630,6,Consulting,Denied
606,Male,FALSE,2.99,Humanities,White,630,5,Other,Denied
607,Female,TRUE,3,Business,,630,3,Consulting,Admit
608,Male,FALSE,3.4,Humanities,Hispanic,660,5,Technology,Denied
609,Female,FALSE,3.17,Business,Asian,580,6,Nonprofit/Gov,Denied
610,Female,FALSE,3.69,STEM,Asian,780,6,Nonprofit/Gov,Admit
611,Male,FALSE,2.79,Business,Asian,600,5,Real Estate,Denied
612,Female,FALSE,2.87,STEM,Asian,570,5,Technology,Denied
613,Male,FALSE,3.09,Business,White,640,5,PE/VC,Denied
614,Male,FALSE,3.16,STEM,White,650,7,Consulting,Denied
615,Female,FALSE,3.22,Humanities,Black,660,5,Technology,Admit
616,Female,FALSE,3.39,Humanities,Black,650,5,PE/VC,Denied
617,Male,TRUE,3.46,Humanities,,680,5,Technology,Denied
618,Male,FALSE,3.2,Business,Black,670,5,Consulting,Denied
619,Male,FALSE,2.88,Business,Other,570,5,Health Care,Denied
620,Male,FALSE,3.51,Business,Asian,700,4,Consulting,Denied
621,Male,FALSE,3.25,Business,Other,640,5,Technology,Denied
622,Female,FALSE,3.4,Business,Hispanic,780,5,Technology,Admit
623,Male,FALSE,3.2,STEM,Black,670,4,CPG,Denied
624,Male,FALSE,2.95,STEM,Black,570,6,Consulting,Denied
625,Male,TRUE,3.33,Humanities,,710,7,Health Care,Admit
626,Female,TRUE,3.07,STEM,,640,6,Real Estate,Admit
627,Male,TRUE,3.12,Humanities,,720,4,Technology,Denied
628,Male,FALSE,3.18,Business,Hispanic,570,5,Health Care,Denied
629,Male,FALSE,3.11,Humanities,Asian,610,6,Media/Entertainment,Denied
630,Male,FALSE,3.11,STEM,Black,570,5,Investment Banking,Denied
631,Male,FALSE,2.99,Humanities,White,580,3,Consulting,Denied
632,Male,TRUE,3.38,Business,,740,6,Other,Denied
633,Female,FALSE,3.08,Humanities,Hispanic,600,5,Health Care,Denied
634,Male,FALSE,3.45,STEM,Asian,650,4,Energy,Denied
635,Male,FALSE,3.51,Humanities,White,750,6,Technology,Denied
636,Male,TRUE,3.29,Humanities,,690,4,PE/VC,Denied
637,Male,FALSE,3.4,STEM,Hispanic,700,5,Nonprofit/Gov,Denied
638,Male,TRUE,3.36,STEM,,690,3,Consulting,Denied
639,Male,TRUE,3.45,Humanities,,650,5,Financial Services,Denied
640,Male,FALSE,3.48,STEM,Asian,780,6,Health Care,Denied
641,Female,TRUE,3.14,Business,,590,5,PE/VC,Admit
642,Male,TRUE,3.34,Business,,660,5,Consulting,Admit
643,Female,FALSE,3.43,Humanities,Black,630,4,CPG,Denied
644,Male,FALSE,3.14,STEM,White,720,6,Technology,Denied
645,Male,TRUE,3.19,Business,,670,5,Financial Services,Denied
646,Male,TRUE,3,Business,,620,5,Technology,Denied
647,Male,FALSE,3.24,Business,Asian,640,4,Nonprofit/Gov,Denied
648,Female,TRUE,3.12,Humanities,,690,6,PE/VC,Admit
649,Male,FALSE,3.37,Business,Asian,680,4,Technology,Denied
650,Male,FALSE,3.39,Humanities,Asian,690,6,Investment Banking,Denied
651,Male,FALSE,3.32,Business,Black,610,6,Consulting,Denied
652,Male,TRUE,3.33,Business,,690,3,Consulting,Admit
653,Male,TRUE,3.29,STEM,,620,4,Consulting,Denied
654,Female,TRUE,3.23,Business,,640,4,Consulting,Admit
655,Male,TRUE,3.12,Humanities,,630,5,Financial Services,Denied
656,Male,TRUE,3.24,Humanities,,610,6,Consulting,Denied
657,Female,FALSE,3.37,Humanities,Asian,670,4,Technology,Admit
658,Female,FALSE,3.17,Business,Other,570,6,Other,Admit
659,Male,FALSE,3.12,Humanities,Other,680,6,Technology,Denied
660,Male,TRUE,3.21,Humanities,,660,5,Financial Services,Admit
661,Male,FALSE,3,Business,White,600,5,Financial Services,Denied
662,Male,FALSE,3.07,Business,Asian,600,6,PE/VC,Denied
663,Female,TRUE,3.23,STEM,,650,4,Financial Services,Admit
664,Male,FALSE,3.19,STEM,White,680,5,Financial Services,Denied
665,Male,TRUE,3.32,STEM,,710,5,Financial Services,Admit
666,Female,TRUE,3.11,STEM,,650,4,Technology,Admit
667,Female,TRUE,3.21,STEM,,630,4,PE/VC,Waitlist
668,Male,FALSE,3.28,STEM,Asian,590,7,Investment Management,Denied
669,Male,FALSE,3.41,Business,Black,710,6,Health Care,Denied
670,Male,TRUE,3.38,STEM,,630,5,Consulting,Denied
671,Male,FALSE,3.26,Business,White,610,5,Health Care,Denied
672,Male,FALSE,3.65,STEM,Hispanic,710,6,Financial Services,Admit
673,Male,FALSE,3.27,STEM,White,650,4,Retail,Denied
674,Male,FALSE,3.42,Business,Other,690,5,PE/VC,Denied
675,Male,FALSE,3.43,Business,Black,740,4,Financial Services,Denied
676,Male,FALSE,3.22,STEM,Hispanic,690,3,Investment Management,Admit
677,Female,FALSE,3.03,Humanities,Black,570,7,Consulting,Denied
678,Female,FALSE,3.45,Humanities,White,690,4,Consulting,Waitlist
679,Female,TRUE,3.26,STEM,,700,3,Other,Admit
680,Male,FALSE,3.21,STEM,White,640,6,Nonprofit/Gov,Denied
681,Female,TRUE,3.34,STEM,,700,5,Consulting,Waitlist
682,Male,FALSE,3.26,Business,White,740,6,Consulting,Admit
683,Female,FALSE,3.37,Humanities,Black,650,4,Technology,Denied
684,Male,FALSE,3.36,Humanities,White,630,6,Technology,Denied
685,Male,FALSE,3.34,Business,White,680,5,Financial Services,Admit
686,Female,FALSE,3.58,Business,Other,780,5,Technology,Admit
687,Male,FALSE,3.3,STEM,Asian,600,6,Health Care,Denied
688,Male,FALSE,3.1,Humanities,Hispanic,570,4,Consulting,Denied
689,Male,TRUE,3.15,Business,,640,6,Consulting,Denied
690,Male,FALSE,3.3,Humanities,White,680,6,Health Care,Denied
691,Male,TRUE,3.49,Business,,680,4,Consulting,Denied
692,Male,TRUE,3.15,Humanities,,610,5,Consulting,Denied
693,Male,TRUE,3.26,Business,,650,4,Technology,Denied
694,Male,TRUE,2.96,Humanities,,590,5,Other,Denied
695,Male,TRUE,3.38,Business,,650,6,Media/Entertainment,Denied
696,Male,FALSE,3.32,Humanities,Hispanic,650,5,Health Care,Denied
697,Female,FALSE,3.36,Humanities,White,640,5,PE/VC,Waitlist
698,Male,TRUE,3.19,Business,,650,4,Consulting,Denied
699,Male,FALSE,3.27,Humanities,Black,620,6,PE/VC,Denied
700,Male,TRUE,3.3,Humanities,,630,4,Investment Banking,Denied
701,Male,FALSE,3.05,Humanities,Asian,630,5,Consulting,Denied
702,Male,FALSE,3.5,Business,Asian,690,6,Other,Denied
703,Male,FALSE,3.56,Business,Black,670,6,Consulting,Denied
704,Female,FALSE,3.28,Humanities,Other,650,6,PE/VC,Admit
705,Female,FALSE,3.2,STEM,Asian,630,6,Financial Services,Denied
706,Female,FALSE,3.24,STEM,Asian,630,3,Investment Banking,Denied
707,Male,FALSE,3.35,STEM,Asian,720,4,Consulting,Denied
708,Male,FALSE,3.2,Business,White,630,5,PE/VC,Denied
709,Male,TRUE,3.52,Business,,660,3,Consulting,Waitlist
710,Female,FALSE,3.2,Humanities,White,640,6,Consulting,Waitlist
711,Male,FALSE,3.02,STEM,Asian,640,4,Retail,Denied
712,Female,FALSE,3.51,Humanities,Other,690,4,Consulting,Admit
713,Male,FALSE,3.25,STEM,White,650,6,Consulting,Denied
714,Male,FALSE,3.09,Business,Asian,680,7,Consulting,Denied
715,Male,FALSE,3.4,Humanities,Asian,700,4,Retail,Denied
716,Male,TRUE,2.93,Business,,570,5,Nonprofit/Gov,Denied
717,Female,FALSE,3.44,STEM,White,650,3,Consulting,Waitlist
718,Male,FALSE,3.27,STEM,Hispanic,700,6,Consulting,Denied
719,Male,FALSE,3.26,STEM,Asian,690,4,Technology,Admit
720,Male,TRUE,3.39,Business,,640,6,Consulting,Denied
721,Male,TRUE,3.44,Business,,700,3,Media/Entertainment,Denied
722,Male,FALSE,3.26,STEM,Asian,710,6,Investment Management,Admit
723,Male,TRUE,3.29,Business,,590,5,Nonprofit/Gov,Denied
724,Male,TRUE,3.19,Humanities,,630,5,Health Care,Denied
725,Male,FALSE,3.18,STEM,White,680,4,PE/VC,Denied
726,Male,TRUE,3.13,Humanities,,640,6,Nonprofit/Gov,Denied
727,Male,FALSE,3.39,STEM,White,730,5,Financial Services,Denied
728,Male,FALSE,3.24,Humanities,Hispanic,580,4,Investment Banking,Denied
729,Female,TRUE,3.32,STEM,,640,6,Consulting,Waitlist
730,Male,FALSE,2.89,Humanities,Asian,580,4,Technology,Denied
731,Male,FALSE,3.22,Humanities,White,600,5,Technology,Denied
732,Female,TRUE,3.42,Business,,690,6,Financial Services,Waitlist
733,Female,FALSE,3.37,Business,White,710,5,Consulting,Waitlist
734,Male,FALSE,3.3,Humanities,Asian,700,6,Nonprofit/Gov,Denied
735,Male,TRUE,3.16,Business,,640,5,Technology,Denied
736,Female,FALSE,3.02,Business,Black,570,4,PE/VC,Denied
737,Male,FALSE,3.18,Humanities,Black,660,4,Other,Denied
738,Male,FALSE,3.36,Humanities,Asian,640,3,Consulting,Denied
739,Male,FALSE,3.19,Business,White,660,2,Technology,Denied
740,Female,FALSE,3.28,Humanities,Hispanic,670,6,Investment Banking,Denied
741,Male,FALSE,3.28,STEM,Black,610,5,Nonprofit/Gov,Denied
742,Male,FALSE,3.33,Business,Asian,640,5,Consulting,Denied
743,Male,FALSE,3.18,Business,White,730,4,Consulting,Denied
744,Male,FALSE,3.35,STEM,White,650,5,Consulting,Denied
745,Male,FALSE,3.01,STEM,Hispanic,650,5,Consulting,Denied
746,Male,FALSE,2.98,Business,White,570,5,PE/VC,Denied
747,Female,TRUE,3.29,Humanities,,710,4,Investment Banking,Admit
748,Male,TRUE,3.31,Humanities,,670,4,CPG,Admit
749,Male,FALSE,3.37,Humanities,White,700,4,Consulting,Admit
750,Male,TRUE,3.29,Business,,730,5,Consulting,Denied
751,Male,FALSE,3.29,STEM,Hispanic,750,6,PE/VC,Waitlist
752,Male,TRUE,3.26,Humanities,,690,4,Health Care,Denied
753,Male,TRUE,3.63,Business,,700,6,Technology,Admit
754,Male,TRUE,3.24,Humanities,,670,5,Other,Admit
755,Male,FALSE,3.27,STEM,Asian,600,3,Health Care,Denied
756,Female,FALSE,3.45,Business,Asian,700,5,Other,Admit
757,Male,TRUE,3,Humanities,,670,4,Nonprofit/Gov,Denied
758,Male,TRUE,3.18,Humanities,,620,4,Consulting,Denied
759,Male,FALSE,3.31,Business,White,630,3,Consulting,Denied
760,Male,FALSE,3.16,Humanities,Asian,720,6,Technology,Denied
761,Female,TRUE,3.41,Humanities,,690,5,Consulting,Waitlist
